What is your age?,Where do you live?,Do you own or rent your residence?,Do you have children currently in the school district?,Have you had children attend the school district in the past?,Did you attend this school district?,What gender do you identify with?,"What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Schools]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Family lives here]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Cost of living]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Churches]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Small town feel]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Friends live here]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Work]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Community Program and Groups]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Diversity]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Schools]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Cost of Living]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Churches]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Lack of local businesses]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Community Program and Groups]","What is your confidence in the leadership of the governance group in our district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Village]","What is your confidence in the leadership of the governance group in our district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Township]","What is your confidence in the leadership of the governance group in our district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [School District]",Do you see this community as one set up for a sustainable future?,Can you provide more details on why you answered yes or no?,"What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Excellent education for our students]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Preparation for our students’ careers]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Athletic opportunities]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Other extracurricular activities ( arts, band, choir, drama, STEM )]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [A positive face for the community]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Higher property values]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Excellent staff and teachers]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Giving students a quality education]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Career preparation]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Facilities in poor condition]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Lack of extracurricular activities]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Being a poor representation of the community]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Teachers and staff]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Administration and School Board]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [High taxes for residents]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Communication]",What are the primary ways you get information and form opinions on the school district? Check all that apply.,Are you aware of the school district having a website?,Are you aware of the school district having a strategic plan?,"Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Transparency]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Fiscal management]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Facilities management]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Staff hiring and retention]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Communication with parents]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Communication with district residents]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Educational excellence]",Decommission Hazel Harvey School and build an addition to the existing Chippewa Intermediate to house Grades K-2 ( including preschool programs ),"Move all school buildings onto the current Chippewa Jr/Sr High School site, purchasing additional property as needed.","Transition to having athletic programs sanctioned by the school district be self-sustaining, meaning any costs outside of salaries should be covered by revenues generated by those programs","Replacing all of the district's current athletic facilities with new, modern facilities.",What other feedback would you like to share about the community?,What other feedback would you like to share about the school district?,What is your employment status?,What form of taxation for school funding do you prefer
25-35,Village,Own,Prefer not to answer,Prefer not to answer,Yes,Male,3,5 (Highest),3,4,4,4,3,3,1 (Lowest),2,5 (Highest),2,4,2,3,3,1 (Lowest),Yes,.,3,3,2,2,3,2,3,3,3,1 (Least),1 (Least),,2,2,5 (Biggest),3,"Neighbors/Friends, School Facebook, Community Facebook, Rely on past experiences/history",Yes,Yes,3,3,3,3,3,4,3,1 (Least),1 (Least),2,1 (Least),.,Stop trying to get extra taxes from the residents. Learn to manage your money like every household has to do. ,Self-employed or own your own business,Earned Income Tax (SDI)
25-35,Village,Own,No,No,Yes,Female,3,5 (Highest),4,5 (Highest),3,3,1 (Lowest),4,3,3,2,1 (Lowest),4,3,4,4,3,No,There just isn’t enough space for Doylestown to gain more businesses and bring in more appeal.,3,1 (Least),3,3,3,4,4,3,4,3,3,,2,3,4,4,"Neighbors/Friends, School Facebook, Community Facebook",Yes,No,3,1 (Lowest),4,4,3,2,3,3,2,3,4,None,None,Employed for wages,Property Tax (millage)
55-65,Village,Own,No,No,Yes,Male,1 (Lowest),5 (Highest),4,4,4,3,1 (Lowest),4,3,3,3,3,5 (Highest),3,4,3,3,No,Lack of a tax base to offset increased expenses,5 (Most),4,4,4,2,2,4,4,3,4,2,,3,2,3,5 (Biggest),"Newspaper ( The Post ), Not all are on Facebook. Terrible communication on concerts/plays club fund raising",No,No,3,2,2,3,3,1 (Lowest),3,4,1 (Least),4,2,Great place to live,Communication with the community needs vast improvement.,Retired,Earned Income Tax (SDI)
65+,Village,Own,No,No,No,Prefer not to answer,1 (Lowest),1 (Lowest),3,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),4,2,1 (Lowest),4,4,3,3,3,No,"When the residents fail to pass a RENEWAL school levy, that is a bad sign. The comments I’ve seen in social media have been voiced by complainers who don’t trust school officials. Apparently, these complainers think they can do a better job, but they aren’t even educators. These complainers are only hurting this community’s children AND their own property values. Communities that fail to support their schools are not attractive to home buyers. ",4,4,4,4,3,2,4,3,3,3,3,,3,3,3,5 (Biggest),Community Facebook,Yes,No,3,3,3,3,3,1 (Lowest),3,4,2,3,2,"Since there is no Doylestown newspaper, the school district needs to provide at least 2 printed newsletters each year delivered to all homes in the district. ","Unfortunately these are difficult times for communities to reach consensus because there are so many people who think they know more than the professionals. Better communication with all residents (inc residents with no children in the schools) is greatly needed. Because there is no local newspaper, the schools need to produce these materials & disperse to all residents. ",Retired,Earned Income Tax (SDI)
65+,Village,Own,No,No,No,Female,3,5 (Highest),3,5 (Highest),4,3,1 (Lowest),3,1 (Lowest),1 (Lowest),1 (Lowest),3,3,3,4,4,4,Yes,The people,5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),1 (Least),1 (Least),1 (Least),1 (Least),,1 (Least),2,2,2,"Neighbors/Friends, Newspaper ( Daily Record ), Newspaper ( The Post ), School Facebook, Community Facebook, School website",Yes,Yes,1 (Lowest),3,3,3,5 (Highest),5 (Highest),5 (Highest),5 (Most),2,3,5 (Most),Remember the senior citizens have needs too,None,Retired,Earned Income Tax (SDI)
45-55,Village,Own,Yes,No,Yes,Female,3,5 (Highest),3,5 (Highest),5 (Highest),3,3,1 (Lowest),5 (Highest),5 (Highest),5 (Highest),1 (Lowest),5 (Highest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),No,N/A,3,3,2,2,2,2,3,3,3,5 (Biggest),5 (Biggest),,3,5 (Biggest),5 (Biggest),5 (Biggest),"School Facebook, Community Facebook, Final Forms/Email communication",Yes,No,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),3,1 (Lowest),3,1 (Least),1 (Least),1 (Least),1 (Least),None,None,Employed for wages,Earned Income Tax (SDI)
35-45,Township,Own,Yes,No,Yes,Female,5 (Highest),5 (Highest),1 (Lowest),1 (Lowest),5 (Highest),5 (Highest),5 (Highest),5 (Highest),5 (Highest),5 (Highest),5 (Highest),1 (Lowest),5 (Highest),1 (Lowest),5 (Highest),5 (Highest),1 (Lowest),No,"The superintendent is self serving.
There is far too much emphasis on sports programs and not enough on the arts.
Selling land is short sighted and ignorant. 
The high school pick up/drop off is dangerous, better lighting and crossing safety precautions need to be implemented. 
",5 (Most),4,4,3,4,4,5 (Most),5 (Biggest),5 (Biggest),5 (Biggest),3,,4,5 (Biggest),5 (Biggest),5 (Biggest),"Neighbors/Friends, Community Facebook, Final Forms/Email communication",No,No,1 (Lowest),1 (Lowest),1 (Lowest),4,1 (Lowest),1 (Lowest),4,1 (Least),4,1 (Least),1 (Least),"This is a wonderful community, we just need to figure out how to continue to make it better!","Needs to listen to the people. Be more transparent. Get a new superintendent. 
",Employed for wages,Property Tax (millage)
45-55,Township,Own,No,Yes,No,Male,2,3,2,1 (Lowest),2,1 (Lowest),4,1 (Lowest),1 (Lowest),2,1 (Lowest),1 (Lowest),5 (Highest),1 (Lowest),3,2,1 (Lowest),No,Elected leaders seem to make decisions with little or no planning into the future. ,2,1 (Least),2,2,2,3,2,5 (Biggest),5 (Biggest),2,2,,3,5 (Biggest),5 (Biggest),5 (Biggest),Rely on past experiences/history,Yes,No,1 (Lowest),1 (Lowest),1 (Lowest),3,3,1 (Lowest),3,1 (Least),1 (Least),1 (Least),1 (Least),"It is a typical small town, quiet, clean and pleasant. The lack of business in both the town and township is hurting our future development. ",The school district along with numerous others should have consolidated when they received the tobacco settlement. Rittman and Doylestown should have combined as neither community can properly support their prospective district. ,Self-employed or own your own business,Property Tax (millage)
25-35,Township,Own,No,No,No,Female,5 (Highest),2,4,3,3,4,3,3,1 (Lowest),5 (Highest),1 (Lowest),1 (Lowest),5 (Highest),5 (Highest),3,3,3,No,Concerns regarding the future upkeep of the schools and maintaining a high-level of teaching staff. Extracurricular programs being cut is a concern for providing a well-rounded education for future students.,5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),4,4,5 (Biggest),5 (Biggest),,5 (Biggest),3,1 (Least),4,Community Facebook,Yes,No,2,3,4,4,4,3,5 (Highest),5 (Most),3,3,4,"We moved to Doylestown to send our future children to a great school district, since moving here we have become concerned with the maintenance and future-sustainability of the schools in their current state. Teachers make a school district great for students, but without adequate facilities and budgets, we fear many teachers will leave the district and our great schools will no longer have the quality of education currently associated with the district.",We are in support of taxpayers further supporting a great school district if better transparency of fund usage is displayed for community members ,Employed for wages,Property Tax (millage)
35-45,Village,Own,Yes,No,Prefer not to answer,Female,5 (Highest),1 (Lowest),3,1 (Lowest),5 (Highest),1 (Lowest),3,1 (Lowest),5 (Highest),2,2,1 (Lowest),1 (Lowest),3,4,2,1 (Lowest),Yes,Active community members,4,4,4,3,5 (Most),4,5 (Most),5 (Biggest),3,3,1 (Least),,2,5 (Biggest),3,5 (Biggest),"School Facebook, Community Facebook, Final Forms/Email communication",Yes,No,1 (Lowest),1 (Lowest),1 (Lowest),2,1 (Lowest),1 (Lowest),1 (Lowest),2,1 (Least),1 (Least),1 (Least),Doylestown is a strong community with active and educated members.,"Given the salary our superintendent makes, I would expect more leadership, exposure, and community involvement. 

The board does not appear in-touch with the community’s needs.",Employed for wages,Earned Income Tax (SDI)
35-45,Village,Own,Yes,Yes,No,Female,4,1 (Lowest),4,1 (Lowest),5 (Highest),3,1 (Lowest),1 (Lowest),4,4,3,3,5 (Highest),4,4,4,5 (Highest),Yes,"I feel as though younger families are moving in and once that age demographic shifts, we will start to see more businesses come in and more funding for our schools.",4,4,3,3,3,3,4,3,3,5 (Biggest),4,,4,3,1 (Least),2,"Neighbors/Friends, School Facebook, Final Forms/Email communication, I’d prefer not to have to look on Facebook, since things often get hidden!",Yes,Yes,4,4,3,4,5 (Highest),3,4,5 (Most),3,3,4,I’m disappointed the levy didn’t pass! Hazel Harvey is in rough shape and the asbestos in the floor that got covered up with a sealant has since chipped and is likely no longer contained.,It seems like some of the curriculum/worksheets are outdated compared to other districts. ,Employed for wages,Property Tax (millage)
55-65,Prefer not to answer,Prefer not to answer,Yes,Yes,Prefer not to answer,Female,3,1 (Lowest),3,1 (Lowest),1 (Lowest),2,1 (Lowest),1 (Lowest),3,3,3,1 (Lowest),5 (Highest),3,1 (Lowest),1 (Lowest),1 (Lowest),No,ya all are a bunch of asses!,3,3,1 (Least),1 (Least),3,1 (Least),3,4,3,5 (Biggest),5 (Biggest),,3,5 (Biggest),3,5 (Biggest),"School Facebook, Community Facebook",Yes,Yes,1 (Lowest),1 (Lowest),1 (Lowest),3,1 (Lowest),1 (Lowest),3,1 (Least),1 (Least),1 (Least),1 (Least),n/a,n/a,Prefer not to answer,Earned Income Tax (SDI)
25-35,Village,Own,Yes,Yes,No,Female,2,1 (Lowest),3,1 (Lowest),2,1 (Lowest),1 (Lowest),1 (Lowest),4,4,1 (Lowest),1 (Lowest),4,2,3,3,2,No,No,4,3,3,3,4,3,5 (Most),2,2,5 (Biggest),2,,1 (Least),4,2,5 (Biggest),"Neighbors/Friends, School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,No,1 (Lowest),1 (Lowest),2,2,1 (Lowest),1 (Lowest),3,1 (Least),5 (Most),3,1 (Least),Na,Na,Self-employed or own your own business,Property Tax (millage)
55-65,Village,Own,No,Yes,No,Male,1 (Lowest),1 (Lowest),4,5 (Highest),5 (Highest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),4,3,3,5 (Highest),1 (Lowest),2,4,1 (Lowest),No,School board waste money ,5 (Most),5 (Most),5 (Most),5 (Most),3,4,2,1 (Least),1 (Least),1 (Least),1 (Least),,3,5 (Biggest),3,5 (Biggest),"Neighbors/Friends, Newspaper ( Daily Record ), School Facebook, Community Facebook, School website, Rely on past experiences/history",Yes,No,1 (Lowest),1 (Lowest),3,4,1 (Lowest),1 (Lowest),5 (Highest),1 (Least),1 (Least),1 (Least),1 (Least),The school board should be more transparent!,None ,Self-employed or own your own business,Property Tax (millage)
25-35,Village,Own,No,No,Yes,Female,4,4,5 (Highest),4,4,2,3,2,3,2,1 (Lowest),1 (Lowest),3,3,3,3,3,Yes,"The community typically has supported its schools and businesses. The lack of support for this past levy was shocking.  This village is a desirable place to live with good home values, low taxes, and a safe place to raise children.",5 (Most),5 (Most),3,3,3,4,4,1 (Least),1 (Least),5 (Biggest),3,,3,3,1 (Least),1 (Least),"Neighbors/Friends, School Facebook",Yes,Yes,3,3,3,3,3,3,5 (Highest),4,1 (Least),1 (Least),1 (Least),I support the earned income tax. This needs to be on the next ballot. ,"I appreciate the Facebook posts by the district. This takes time, but as a person without children in the district, but an administrator in another district, it proves the dedication and achievements of our staff and students.  It is clear that we live in a district with strong schools. ",Employed for wages,Earned Income Tax (SDI)
65+,Village,Own,No,Yes,Yes,Female,3,5 (Highest),2,3,3,4,3,3,3,4,5 (Highest),2,5 (Highest),3,4,3,4,No,"Housing is expensive, no public transportation, no appetite for bringing in new businesses to expand tax base, ",3,2,4,4,2,3,4,4,5 (Biggest),3,2,,3,5 (Biggest),5 (Biggest),5 (Biggest),"Neighbors/Friends, School Facebook, Community Facebook, Final Forms/Email communication",Yes,Yes,2,2,2,4,3,2,4,3,1 (Least),1 (Least),2,The tax base needs to be increased by encouraging new or expanded businesses in the whole township.  ,We need to find a way to ensure that our grads have access to further training or a skillset enabling them to hold a job. ,Retired,Earned Income Tax (SDI)
35-45,Township,Own,Yes,No,No,Female,5 (Highest),2,5 (Highest),5 (Highest),5 (Highest),2,3,3,3,2,2,2,2,2,4,4,2,No,"Our community needs to pull together and support each other more. I see some small changes, but we have more work to do in supporting our businesses and schools.",5 (Most),4,4,4,5 (Most),5 (Most),5 (Most),2,2,3,3,,2,4,3,4,"School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,No,2,1 (Lowest),2,4,3,2,5 (Highest),4,2,3,2,None ,None,Employed for wages,Property Tax (millage)
35-45,Village,Own,Yes,Yes,No,Male,4,1 (Lowest),3,1 (Lowest),3,1 (Lowest),1 (Lowest),1 (Lowest),3,5 (Highest),2,1 (Lowest),5 (Highest),5 (Highest),3,3,2,No,Na,4,4,3,3,5 (Most),4,2,2,2,5 (Biggest),2,,3,5 (Biggest),2,5 (Biggest),"School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,Yes,2,2,3,3,2,2,3,5 (Most),2,1 (Least),4,Na,Na,Employed for wages,Property Tax (millage)
35-45,Township,Own,Yes,Yes,No,Male,3,1 (Lowest),3,2,4,1 (Lowest),3,1 (Lowest),4,3,2,2,5 (Highest),4,3,3,3,Yes,No,5 (Most),4,3,3,4,4,4,5 (Biggest),4,4,2,,3,2,3,3,"Neighbors/Friends, Final Forms/Email communication",Yes,Yes,3,4,3,3,3,3,3,5 (Most),3,1 (Least),2,None,None,Employed for wages,Property Tax (millage)
55-65,Village,Own,No,Yes,Yes,Prefer not to answer,4,3,3,4,5 (Highest),4,2,3,2,4,3,3,3,3,4,4,2,Yes,No,4,4,4,4,4,4,4,4,4,4,3,,3,3,3,3,"Neighbors/Friends, Newspaper ( Daily Record ), Newspaper ( The Post ), School Facebook, Community Facebook",Yes,Yes,3,3,3,4,4,3,3,2,3,3,1 (Least),No,No,Employed for wages,Property Tax (millage)
65+,Township,Own,No,Yes,Yes,Female,3,2,2,2,5 (Highest),1 (Lowest),1 (Lowest),1 (Lowest),2,1 (Lowest),1 (Lowest),1 (Lowest),3,1 (Lowest),3,1 (Lowest),4,Yes,It will continue as a small town feeling ,5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),1 (Least),1 (Least),3,1 (Least),,3,3,2,2,"Newspaper ( The Post ), Community Facebook, School website",Yes,Yes,2,2,2,2,3,2,3,3,1 (Least),1 (Least),1 (Least),Love the small town feeling,Great district ,Retired,Earned Income Tax (SDI)
25-35,Village,Own,Yes,Yes,No,Prefer not to answer,2,1 (Lowest),1 (Lowest),1 (Lowest),3,1 (Lowest),1 (Lowest),1 (Lowest),2,3,1 (Lowest),1 (Lowest),2,2,3,3,3,No,Our community doesn't understand the value of our children and their success. They are more worried about how much taxes is being paid over the health and safety of our young. ,2,2,1 (Least),2,3,1 (Least),4,1 (Least),4,4,1 (Least),,1 (Least),3,1 (Least),3,"Neighbors/Friends, School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,Yes,1 (Lowest),1 (Lowest),1 (Lowest),3,2,2,4,1 (Least),3,1 (Least),1 (Least),I think meeting the elders of the community where they are is extremely important. Maybe holding a physical walk through (by video or in person) to show exactly what they are meaning by all of the repairs required. ,"Unfortunately, I am not sure why we include athletics in any decision regarding our school buildings. That should be the least of the things we need to focus on. Providing a safe place for our children to attend school is way more important than having a field house that is ""modern"" ",Employed for wages,Earned Income Tax (SDI)
45-55,Township,Own,Yes,Yes,No,Female,4,3,3,3,5 (Highest),4,2,1 (Lowest),3,2,1 (Lowest),3,4,3,3,3,3,Yes,No,4,4,3,3,3,3,4,4,4,2,3,,2,2,2,2,"Final Forms/Email communication, Rely on past experiences/history",Yes,No,3,3,3,3,3,3,4,2,3,3,1 (Least),-,-,A homemaker,Earned Income Tax (SDI)
55-65,Village,Own,No,Yes,No,Female,4,1 (Lowest),3,1 (Lowest),5 (Highest),2,2,2,1 (Lowest),3,3,1 (Lowest),4,2,4,3,2,Yes,I hope thatl financially responsible people.will eventully be voted to the school board.,5 (Most),5 (Most),2,3,2,3,4,5 (Biggest),5 (Biggest),3,1 (Least),,4,4,4,4,"Neighbors/Friends, School Facebook",Yes,No,1 (Lowest),1 (Lowest),1 (Lowest),4,3,2,3,1 (Least),1 (Least),5 (Most),1 (Least),Doylestown is a.great placw.to.lu e and raise a family. ,Our children's  teachers were wonderful.  The school board and administrators need to be more finamcially reaponsible.  Also more transparency is needed.   I.e. What was the federal Covid money used for.   ,Retired,Earned Income Tax (SDI)
35-45,Township,Own,Yes,Yes,No,Female,5 (Highest),1 (Lowest),3,3,5 (Highest),5 (Highest),4,5 (Highest),3,1 (Lowest),2,2,5 (Highest),2,5 (Highest),5 (Highest),5 (Highest),Yes,People seem invested in the children ,5 (Most),4,3,4,5 (Most),3,5 (Most),5 (Biggest),4,3,3,,2,2,2,2,"Neighbors/Friends, School Facebook, Community Facebook",Yes,Yes,3,3,3,3,3,3,3,3,5 (Most),1 (Least),1 (Least),Love the small town feel ,I don’t have complaints with the schools,Employed for wages,Property Tax (millage)
25-35,Village,Own,Yes,Yes,No,Female,5 (Highest),1 (Lowest),1 (Lowest),1 (Lowest),4,1 (Lowest),4,3,1 (Lowest),3,5 (Highest),1 (Lowest),3,2,3,3,3,Yes,Na,5 (Most),5 (Most),3,5 (Most),5 (Most),4,5 (Most),3,4,5 (Biggest),3,,3,3,4,3,"School Facebook, Community Facebook, School website, Final Forms/Email communication, Rely on past experiences/history",Yes,No,1 (Lowest),1 (Lowest),1 (Lowest),4,2,2,4,5 (Most),1 (Least),2,1 (Least),Na,Na,Employed for wages,Property Tax (millage)
35-45,Village,Own,Yes,Yes,Yes,Female,5 (Highest),5 (Highest),5 (Highest),5 (Highest),5 (Highest),5 (Highest),5 (Highest),5 (Highest),3,1 (Lowest),2,1 (Lowest),5 (Highest),4,5 (Highest),5 (Highest),4,Yes,Like the new administration of the school,5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),1 (Least),1 (Least),4,4,,1 (Least),2,1 (Least),3,"Neighbors/Friends, School Facebook, Community Facebook, Final Forms/Email communication",Yes,Yes,2,3,2,4,2,2,5 (Highest),5 (Most),2,3,3,Wish we had more investment into our downtown’s beautification ,"Support teachers more! Add more clubs and programs outside current activities. Need 1 more gym for youth programs. Really need a community Rec center so citizens feel they belong to the school district, similar to how Wadsworth YMCA is connected to their school so citizens understand their access to the school provides value to them. Parents know the commitment of the school system and spend time in the facilities knowing how excellent the school is.",Employed for wages,Earned Income Tax (SDI)
35-45,Prefer not to answer,Prefer not to answer,No,Prefer not to answer,Yes,Female,5 (Highest),5 (Highest),3,4,4,3,1 (Lowest),3,1 (Lowest),3,3,1 (Lowest),4,2,3,3,3,Yes,No,4,4,4,4,4,4,5 (Most),5 (Biggest),5 (Biggest),3,1 (Least),,1 (Least),3,3,3,"Newspaper ( Daily Record ), School Facebook, Community Facebook, School website",Yes,No,3,3,3,3,3,3,4,4,3,4,2,Communication could be improved,Communication ,Prefer not to answer,Earned Income Tax (SDI)
35-45,Village,Rent,Yes,Yes,No,Male,5 (Highest),1 (Lowest),3,1 (Lowest),4,1 (Lowest),1 (Lowest),3,4,2,2,1 (Lowest),5 (Highest),3,3,3,5 (Highest),No,Need more businesses ,5 (Most),4,2,2,1 (Least),1 (Least),5 (Most),1 (Least),1 (Least),5 (Biggest),2,,2,2,3,3,"Newspaper ( Daily Record ), School Facebook, Community Facebook, Final Forms/Email communication",Yes,Yes,3,3,3,5 (Highest),3,3,5 (Highest),4,1 (Least),3,4,None,None,Self-employed or own your own business,Property Tax (millage)
